cityName,Content,Gender,nackName,Score,Time,userLevel,tagList
南通,很好！🙃😚😘,null,华丽沣芸,5,2021-02-18 18:33,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
江门,电影好坏不在意，在意的，只是跟谁去看，好评,1,James_Bin,5,2021-02-18 18:33,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
沈阳,没有预想的完美,2,鱼的泪泪泪泪,5,2021-02-18 18:33,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
宜昌,不错，但是比起上一部好像没那么刺激了，哈哈,2,苠清子,5,2021-02-18 18:33,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
宜昌,不错，但是比起上一部好像没那么刺激了，哈哈,2,苠清子,5,2021-02-18 18:33,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
武汉,"剧情猜到减半分
广告植入减半分
其余满分💯",null,Geniuslalala,4.5,2021-02-18 18:33,2,null
天津,有笑点有泪点，再加上破案过程，整体还可以吧，有点长看的我都累了哈哈哈,2,张程程cc,4.5,2021-02-18 18:33,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
石河子,喜剧该有的乐趣都有，感性的地方也有，剧情紧张让人有想看下去的感觉，看着看着就被吸引进去了。真心觉得值得看！,2,如风🍃,5,2021-02-18 18:33,2,null
北京,唐探3好多地方不符合情理，而且日语好多翻译的有问题，不好看👎我懂日语的，感觉剧情又滑稽又可笑。日本黑社会找来的全是老年人，里面没有真正的黑社会组员，说日本黑社会都老年化了，这梗不好笑。奸杀犯村田昭3亿日元赎金不要（2000万人民币），非要200万美金（1300万人民币），脑c吗？把在日本花火大会上的烟花视频剪辑放到电影里，是为了省钱吗？把日本遗孤写的这么B惨，男人只能当黑社会老婆只能卖身吗？日本遗孤在中国东北娶妻生子，小林杏奈她们娘俩也应该算是中国人吧。小林杏奈妈妈用身体换一碗面，这是在侮辱日本人呐还是中国人呐？【小林杏奈中文名严佩苗，出生于1981年5月的绥化，父亲是日本遗孤，1983年随父母返日，生活窘迫。1986年重病，父亲因需要钱给她治病，被迫答应祖父，抛妻弃女，与黑老大独女结婚。母女流落街头。母亲为了她去偷去抢去卖，被逮捕，1988年在狱中病故。】护士站那，让女护士看恐怖片来渲染停尸房的恐怖气氛，吓唬谁呢？女护士被狂揍，不死也够呛了，这太恶搞了。电梯间里狂揍女护士，这是对医护工作者应有的尊重吗？我想问问，全是日本话，你字幕看的不累吗？考虑过老人、小孩的观影感受了吗？垃圾。,null,XxL186896144,0.5,2021-02-18 18:33,3,null
柳州,挺好的，就是感觉没有一二部好。,null,kYL809733181,3.5,2021-02-18 18:32,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
深圳,好好看太i了期待唐探④,null,auC616694923,5,2021-02-18 18:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
郑州,挺好看的，解了我一年的疑惑,null,nIX709524196,4.5,2021-02-18 18:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
漳州,很好看，超级好看,null,哈妮,5,2021-02-18 18:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
阆中,过渡篇，感觉陈思诚在构建一个很宏达的世界观，剧情有丶小白，广告植入比较生硬，升华主题都还行。日本演员的颜值和演技都很棒。刘昊然的秦风和王宝强的唐仁也依然很经典。总的来说特效和梗都很到位，希望第四部能更好。,2,打样.,4,2021-02-18 18:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
桐乡,笑点不足，一开始就玩尬的，后面好无聊，案子嫌疑人除了黑老大就一个还推理什么，找证据就可以了,null,wit318973557,3,2021-02-18 18:32,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
常德,"前半段是在制作水准上的
只能说后面的部分太拉胯了
但是演员演技都还挺好的
这部让秦风的人设更加立体了
Q出来以后真的还是想看下去",null,何juanr,4.5,2021-02-18 18:32,1,null
萧县,看了个寂寞……一般…,2,DD臭臭,2.5,2021-02-18 18:32,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
福州,中国版的复联，好笑好看，推荐,2,Mandy,4.5,2021-02-18 18:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
包头,挺好的！！！,null,zzzxxxlll12345,5,2021-02-18 18:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
登封,好看好看，棒呀,null,灵灵Ling9,5,2021-02-18 18:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
张家口,很建议去看，挺搞笑的的一部电影,null,内供laogong,5,2021-02-18 18:32,1,null
上海,不知道豆瓣评分为何那么低，个人觉得很好看，期待第四部,2,ICE CREAM,5,2021-02-18 18:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
辽阳,感觉还好，唐人街1.2都看过了，也算是唐探系列的粉丝！！但，唐3似乎没有想象中那么好，破案过程中没有2那么扣人心弦，让人迫不及待想要解开迷雾，除此，笑点也没有那么强烈。。但，故事中的一段，唐仁想尽一切办法解救秦风，挺感动的。。总之，还好吧！！,2,Skk952936861,4.5,2021-02-18 18:32,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
重庆,不好看，没有广告精彩,null,紫炎炎,0.5,2021-02-18 18:32,2,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
重庆,不好看，没有广告精彩,null,紫炎炎,0.5,2021-02-18 18:32,2,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
乌兰察布,棒棒哒 非常好看 十分搞笑,null,vSz223318637,5,2021-02-18 18:31,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
池州,池州乐服小姐姐体贴温柔，票价贵的值了,2,🥀妍-💭,5,2021-02-18 18:31,2,null
贵阳,还可以！！！！！,null,钢铁老夫妻,4,2021-02-18 18:31,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
三门峡,好烧脑   ,null,REAL.,5,2021-02-18 18:31,2,null
昆明,"太好看了，爆赞！！血赚不亏！！！期待了两年的作品，很不错，带妈妈去看的，妈妈也超喜欢，昊然弟弟还是帅帅的！期待一下第四部啦～
",null,Dog777143217,5,2021-02-18 18:31,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
天津,还可以。。。,null,喜欢星星l,4.5,2021-02-18 18:31,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
德阳,感觉还可以啊，为什么网上那么多黑3的,1,lLv865351748,4.5,2021-02-18 18:31,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
莱阳,非常好看，演员颜值很高，很值得看！,null,顾七芸,5,2021-02-18 18:31,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
六安,没有前两部好看,null,gbm289275707,2.5,2021-02-18 18:31,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
珲春,😬😬😬😬,null,summer81072,5,2021-02-18 18:31,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
临沂,这次的感觉很一般，没有第二部精彩。,null,MIkAANN瑶蕊,3,2021-02-18 18:31,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
南京,一般，我还是最喜欢看你好，李焕英,null,AaX435911771,3,2021-02-18 18:31,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
香河,好看全程在线,1,魂牵梦萦,5,2021-02-18 18:31,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
邹城,"我真的太磕秦风和Kiko了！！！！！
电影真的不错，值得推荐",2,Triste.,5,2021-02-18 18:31,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
都江堰,喜剧是喜剧，没有对比就没有伤害，所以后续无力,1,糖糖糖茶,2.5,2021-02-18 18:31,2,null
天津,等了两年了，感觉比唐2差那么一点点感觉，但整体感觉不错！,null,爱剁手的就喝粥,4.5,2021-02-18 18:31,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
赤峰,电影很好看！影院环境很好！音效不错，满意。,null,会飞的鱼742,5,2021-02-18 18:31,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
江门,一般般，还行吧,1,AuOi章,3,2021-02-18 18:31,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
韶关,非常好看！我喜欢,null,XnH388462282,4.5,2021-02-18 18:31,1,null
赤峰,电影很好看！影院环境很好！音效不错，满意。,null,会飞的鱼742,5,2021-02-18 18:31,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
江门,一般般，还行吧,1,AuOi章,3,2021-02-18 18:31,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
韶关,非常好看！我喜欢,null,XnH388462282,4.5,2021-02-18 18:31,1,null
西安,非常棒，50没白花,null,TBHBT,5,2021-02-18 18:30,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
永康,就是看个热闹，故事情节太凑了,1,喜欢就好250,1.5,2021-02-18 18:30,1,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
常熟,好看好看，还不错，有喜剧，悬疑也有感人的成分🧸期待唐探4,null,怡怡522,5,2021-02-18 18:30,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
南充,很喜剧！(⑉°з°)-♡,null,120xtt,4.5,2021-02-18 18:30,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
龙口,非常好看,null,姸欧尼酱,5,2021-02-18 18:30,2,null
佛山,就挺不错！唐探3的确没有失望,2,啊秋～,5,2021-02-18 18:30,2,null
深圳,不错😊的电影,null,Fbu200631831,4.5,2021-02-18 18:30,1,null
成都,没有看，申请退款，当时显示申请成功，1到7个工作日到账，but第二天看没有退款这一个订单，查询说没有申请退款，我也不知道该找谁理论这个事情，当时也没有截图😬,null,lq619183068,0,2021-02-18 18:30,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
大理,比起前两部一般吧，估计期望太大了,null,ys19881209,3,2021-02-18 18:29,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
南京,春节期间看的第一部电影，很喜欢！,1,DDW476725396,5,2021-02-18 18:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
无锡,"及格分不能更多了
妻夫木聪很帅
电梯里的那场戏很好笑
后面王宝强的打斗场面很好看
但是从情节上有点多余
马伯骞和其他三位叫不出名字的男生以及程潇不知道是出来干嘛的 很尴尬
王宝强的油腻演绎让唐仁这个角色一集比一集低俗不讨喜
氛围是好的
适合过年磕着爆米花乐呵一下",null,xUN892604603,3,2021-02-18 18:29,3,"{'fixed': [{'id': 4, 'name': '购票'}]}"
河源,剧情挺搞笑的，好看。,2,tt.,5,2021-02-18 18:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
成都,INAX看起来实在太爽了，好看,null,YLB992641103,5,2021-02-18 18:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
兰州,非常满意，好看啦,1,rMH719960516,4.5,2021-02-18 18:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
昆明,主要还是看跟谁看才精彩,1,丿Rahman.,4.5,2021-02-18 18:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
郑州,只是凶手藏的不够深,null,shuohan爱你,4,2021-02-18 18:29,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
建阳,没有预期的好,null,MDE376782312,3.5,2021-02-18 18:28,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
韶关,非常好看！我喜欢,null,XnH388462282,4.5,2021-02-18 18:31,1,null
西安,非常棒，50没白花,null,TBHBT,5,2021-02-18 18:30,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
永康,就是看个热闹，故事情节太凑了,1,喜欢就好250,1.5,2021-02-18 18:30,1,"{'fixed': [{'id': 2, 'name': '购票差评'}, {'id': 4, 'name': '购票'}]}"
常熟,好看好看，还不错，有喜剧，悬疑也有感人的成分🧸期待唐探4,null,怡怡522,5,2021-02-18 18:30,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
南充,很喜剧！(⑉°з°)-♡,null,120xtt,4.5,2021-02-18 18:30,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
龙口,非常好看,null,姸欧尼酱,5,2021-02-18 18:30,2,null
佛山,就挺不错！唐探3的确没有失望,2,啊秋～,5,2021-02-18 18:30,2,null
深圳,不错😊的电影,null,Fbu200631831,4.5,2021-02-18 18:30,1,null
成都,没有看，申请退款，当时显示申请成功，1到7个工作日到账，but第二天看没有退款这一个订单，查询说没有申请退款，我也不知道该找谁理论这个事情，当时也没有截图😬,null,lq619183068,0,2021-02-18 18:30,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
大理,比起前两部一般吧，估计期望太大了,null,ys19881209,3,2021-02-18 18:29,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
南京,春节期间看的第一部电影，很喜欢！,1,DDW476725396,5,2021-02-18 18:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
无锡,"及格分不能更多了
妻夫木聪很帅
电梯里的那场戏很好笑
后面王宝强的打斗场面很好看
但是从情节上有点多余
马伯骞和其他三位叫不出名字的男生以及程潇不知道是出来干嘛的 很尴尬
王宝强的油腻演绎让唐仁这个角色一集比一集低俗不讨喜
氛围是好的
适合过年磕着爆米花乐呵一下",null,xUN892604603,3,2021-02-18 18:29,3,"{'fixed': [{'id': 4, 'name': '购票'}]}"
河源,剧情挺搞笑的，好看。,2,tt.,5,2021-02-18 18:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
成都,INAX看起来实在太爽了，好看,null,YLB992641103,5,2021-02-18 18:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
兰州,非常满意，好看啦,1,rMH719960516,4.5,2021-02-18 18:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
昆明,主要还是看跟谁看才精彩,1,丿Rahman.,4.5,2021-02-18 18:29,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
郑州,只是凶手藏的不够深,null,shuohan爱你,4,2021-02-18 18:29,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
建阳,没有预期的好,null,MDE376782312,3.5,2021-02-18 18:28,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
耒阳,说没有第一部和第二部好看,1,神采飞扬,3,2021-02-18 18:28,1,"{'fixed': [{'id': 4, 'name': '购票'}]}"
沈阳,喜欢三浦友和,2,opm366252477,3.5,2021-02-18 18:28,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
沈阳,喜欢三浦友和,2,opm366252477,3.5,2021-02-18 18:28,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
鞍山,还不错 继续加油,null,heart啵,4.5,2021-02-18 18:28,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
醴陵,一般般的一般般的一般般，场面够热闹，剧情没什么大意思。,null,gyo546593246,3,2021-02-18 18:28,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
柳州,很一般，预期太高了,null,Helloxin_,2.5,2021-02-18 18:28,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
重庆,确实挺难看的地方,null,shamye,0.5,2021-02-18 18:28,2,null
焦作,剧情不太好。。,null,平凡的二胡少年,3.5,2021-02-18 18:28,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
富阳,不错哦，还挺好看的，喜庆,2,淼淼聂,5,2021-02-18 18:28,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
顺德,《刺 客 信 条》（狗头,1,斯凯莉,3.5,2021-02-18 18:28,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
金乡,电影没有期待中的那么好，可能真的是期待越大失望越大，给人一种把柯南拍成电视剧的感觉，没有那么多触目惊心，没有那么多匪夷所思，不够烧脑。一直猜想唐仁是Q因为每次案件陷入瓶颈，唐仁都会给秦风提示。结局Q是组织也可以接受，就是觉得宋义这个Q当的，在美国快讨饭了，妹妹还能被拐卖，似乎说不通。,1,刘小胖187,4,2021-02-18 18:27,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
宜昌,抱着是烂片的心情去看的 还行吧 比烂片好一些,null,JBc446900170,2.5,2021-02-18 18:27,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
福清,越拍越尴尬…桥段好尬,null,sko634776717,0.5,2021-02-18 18:27,2,null
西安,一如既往的节奏，一如既往的出乎意料，作为一个唐探迷，觉得很满足，终于知道了Q，支持！,2,爱朱一龙的小太阳,5,2021-02-18 18:27,2,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
达州,可以的呀阿Sir,1,lallallallal,4.5,2021-02-18 18:27,2,null
海阳,唐探系列1.2都看过，第三部更好看。还很搞笑，很感动，秦风和唐仁的兄弟情深！很期待第四部明年,2,Forever Young (Live),5,2021-02-18 18:27,1,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
武汉,一般般，情节不好,null,lIX839797294,2.5,2021-02-18 18:27,2,"{'fixed': [{'id': 4, 'name': '购票'}]}"
深圳,煽情部分过多了,null,_qqvtk1393496100,4,2021-02-18 18:27,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
昆明,真的挺好看的，剧情也是很不错的，推荐去看,2,Cynicism,5,2021-02-18 18:27,3,"{'fixed': [{'id': 1, 'name': '购票好评'}, {'id': 4, 'name': '购票'}]}"
